0.0 , -0.000111750739123 , 0.000294080892428 , -0.000721084 , 0.000437893 , 0 , 0 , 0 , -50.32964899749918 , 4.068182117193398 , 9.651696783385836 , -0.00865411 , 0.00607128 , 0.0107209891086 , 1574442265.2440307
-0.0015425481204 , -0.020227338285 , 0.0413183653862 , -0.00033774 , -0.000158505 , -148 , 0 , 0 , -1066.969898757582 , 82.06680128935614 , 179.98586785086079 , 0.000313841 , -0.00549112 , 0.0119434005873 , 1574442265.3874903
-0.0107387491991 , -0.102367097299 , 0.00529345606371 , -0.000387209 , 1.47928e-05 , 174 , -68 , -95 , 4211.909983162655 , -428.3893021354249 , -611.1385214029928 , -0.001288 , -0.000535073 , 0.012659364929 , 1574442265.5308669
-0.0119074105334 , 0.00870850736419 , 0.168655391808 , -0.000470422 , 0.000228567 , 199 , -238 , -177 , 3773.8194208561576 , -435.0003922840556 , -656.0056259530919 , -0.000374639 , 0.00156845 , 0.00713922405176 , 1574442265.6746054
-0.0339556495525 , 0.133871984344 , 0.341721997002 , -0.000317875 , 9.80948e-05 , 196 , -166 , -188 , 3972.6208619120034 , -319.36615243977343 , -845.0845869671663 , 0.000791448 , 0.00109463 , 0.0132458545596 , 1574442265.817882
-0.0773767375855 , 0.253642219631 , 0.515082683088 , -0.000298102 , 0.000130078 , 224 , -178 , -222 , 7277.028852293161 , -1462.3070373300823 , -1025.4013131411239 , 0.00112507 , 0.000342262 , 0.0116853242052 , 1574442265.9612224
-0.140751524308 , 0.364030062638 , 0.68785520739 , -0.000404401 , 0.000316059 , 172 , -224 , -181 , 5844.28512781471 , -391.4555961638831 , -1503.7698147327203 , -0.000180641 , 0.00360824 , 0.0117974848827 , 1574442266.104386
-0.221608792548 , 0.46197077993 , 0.860039569907 , -0.000458664 , 0.000274475 , 220 , -220 , -174 , 3820.112245732587 , -23.843134572692044 , -1791.3733072150794 , -0.00145031 , 0.00171457 , 0.0131607139879 , 1574442266.2489424
-0.296997072989 , 0.552280518073 , 0.971496228137 , -0.000506741 , 0.000467718 , 192 , 58 , -198 , 2108.914530506188 , 1.1070008399469669 , -1722.56133950133 , -0.00120651 , -0.000260466 , 0.00864073292098 , 1574442266.391315
-0.340772888265 , 0.653971693428 , 0.962967882257 , -0.000390793 , 0.000111862 , 253 , 0 , -198 , 855.0909818773412 , 130.07778797408537 , -1319.6832956385717 , -9.45495e-05 , -0.00145129 , 0.0100750044041 , 1574442266.537305
