0.0 , 0.0 , 0.0 , 0 , 0 , 0 , 1569444557.1254063
0.000145168468458 , 2.79376847807e-05 , 0.000147040446214 , 0 , 31 , 0 , 1569444557.166248
0.0024680364734 , -0.00114510353314 , -0.00602865829478 , 0 , 43 , -23 , 1569444557.2122316
0.00923806282354 , -0.00191231120766 , -0.00985170989635 , 0 , 65 , -68 , 1569444557.2605875
0.0218695837568 , -0.00178530594817 , -0.00852834588042 , 0 , 73 , -91 , 1569444557.3096726
0.0352307919104 , -0.0011728514945 , -0.00470529427885 , 0 , 88 , -98 , 1569444557.3506517
0.0501364300506 , -0.000851855509247 , -0.00264672803186 , 0 , 88 , -121 , 1569444557.3958397
0.0663507712484 , 0.000585931918837 , 0.0051464156175 , 0 , 88 , -114 , 1569444557.4366355
0.0825071831304 , 0.00173072634415 , 0.0107339525736 , 0 , 92 , -125 , 1569444557.4817483
0.0996204820317 , 0.00336727004262 , 0.0183800557768 , 0 , 88 , -121 , 1569444557.5227206
0.11628790312 , 0.00498694568506 , 0.0252909567488 , 0 , 96 , -114 , 1569444557.5677621
0.133149945836 , 0.00622394586718 , 0.0295551296891 , 0 , 99 , -126 , 1569444557.6089056
0.150439398948 , 0.00762948324775 , 0.0338193026293 , 0 , 110 , -128 , 1569444557.6537242
0.169175445326 , 0.00910197503097 , 0.0382305160157 , 0 , 99 , -129 , 1569444557.6947584
0.187649161747 , 0.0110107779159 , 0.0445532552029 , 0 , 107 , -135 , 1569444557.742128
0.209097656905 , 0.0133932482081 , 0.0520523179598 , 0 , 102 , -135 , 1569444557.7888746
0.227575561208 , 0.0158666166331 , 0.0595513807168 , 18 , 108 , -130 , 1569444557.8339787
0.246201093235 , 0.0197478482026 , 0.0613158660713 , 33 , 108 , -133 , 1569444557.8788958
0.265089723721 , 0.0255818521451 , 0.0585220975933 , 48 , 104 , -134 , 1569444557.920025
0.283679514331 , 0.0326039553217 , 0.0530816010833 , 62 , 104 , -140 , 1569444557.96505
0.302941634232 , 0.0412651265776 , 0.0455825383264 , 66 , 108 , -140 , 1569444558.0100691
0.322109141575 , 0.0500819882758 , 0.037054192446 , 69 , 100 , -141 , 1569444558.0554092
0.340791280966 , 0.0594691450376 , 0.0294080892428 , 73 , 104 , -141 , 1569444558.0960352
0.360075881479 , 0.0687567600421 , 0.0210267838086 , 73 , 97 , -141 , 1569444558.1411586
0.379098407141 , 0.0779032303099 , 0.0136747614979 , 77 , 93 , -142 , 1569444558.186239
0.397839417661 , 0.0876033455699 , 0.00691090097207 , 66 , 89 , -142 , 1569444558.2312639
0.416310173114 , 0.0966992081411 , 0.00294080892428 , 66 , 89 , -145 , 1569444558.276335
0.435059087199 , 0.105638567451 , 0.00117632356971 , 66 , 85 , -149 , 1569444558.3172157
0.453533014356 , 0.114879741133 , -0.000147040446214 , 59 , 86 , -145 , 1569444558.362361
0.472164195889 , 0.123230369436 , -0.000294080892428 , 59 , 78 , -142 , 1569444558.4073687
0.490070787439 , 0.131662284618 , 0.000882242677285 , 59 , 78 , -145 , 1569444558.452389
0.508257587582 , 0.140339015446 , 0.00323488981671 , 55 , 74 , -138 , 1569444558.4936109
0.525457946904 , 0.148496627885 , 0.006175698741 , 59 , 63 , -142 , 1569444558.5384717
0.541808013064 , 0.15728638791 , 0.00999875034257 , 55 , 67 , -138 , 1569444558.5834775
0.558081276453 , 0.165607317392 , 0.0141158828366 , 59 , 63 , -138 , 1569444558.6285355
0.574066784097 , 0.174801872295 , 0.0180859748843 , 63 , 59 , -134 , 1569444558.6695175
0.589674465337 , 0.184193358223 , 0.0210267838086 , 59 , 60 , -134 , 1569444558.7152958
0.605006105237 , 0.19393286228 , 0.0242616736253 , 66 , 60 , -135 , 1569444558.759696
0.620308869744 , 0.203610193606 , 0.0260261589799 , 63 , 56 , -135 , 1569444558.806043
0.635720024463 , 0.214072351139 , 0.0295551296891 , 70 , 48 , -134 , 1569444558.8497212
0.649638158456 , 0.224713483347 , 0.0330841003982 , 71 , 52 , -131 , 1569444558.8947718
0.663812528172 , 0.235301580078 , 0.0360249093225 , 74 , 49 , -123 , 1569444558.9397533
0.677280698237 , 0.245851076061 , 0.0360249093225 , 74 , 48 , -131 , 1569444558.980751
0.690969527836 , 0.256995597014 , 0.0382305160157 , 77 , 41 , -128 , 1569444559.0258963
0.704040680407 , 0.268483096204 , 0.0413183653862 , 74 , 33 , -127 , 1569444559.0708854
0.716279647793 , 0.280537198231 , 0.0438180529718 , 85 , 30 , -127 , 1569444559.1157382
0.727846524316 , 0.292901320205 , 0.0461707001113 , 78 , 26 , -120 , 1569444559.1569536
0.739052362207 , 0.305137447473 , 0.0495526303742 , 85 , 22 , -127 , 1569444559.201951
