0.000580673873832 , 0.000502878326053 , 0.00264672803186 , -1.24981e-05 , -2.66626e-06 , 150 , -170 , -180 , 1585.5015430814615 , -774.2561585258791 , -829.3890480680584 , -0.00241678 , 0.000874017 , 0.00842697235462 , 1584740851.865073
0.00179956262373 , 0.0336123768232 , 0.0591102593781 , 0.00015111 , -0.000187437 , 204 , -211 , -209 , 1585.5015430814615 , -773.8559806690539 , -827.3881587839321 , 0.00205656 , -0.00632019 , 0.0156508456934 , 1584740851.9184883
-0.000913322347085 , 0.0802733510144 , 0.124249177051 , 0.000117418 , -6.88243e-05 , 207 , -216 , -214 , 1549.8803948148725 , -732.1140451692548 , -782.2861803435095 , -0.00227282 , 0.00111283 , 0.00541454230699 , 1584740851.9719164
-0.00756487541429 , 0.133922023687 , 0.198798683282 , 0.00016971 , -5.49444e-05 , 210 , -213 , -212 , 1495.3147912917939 , -671.5455486261988 , -729.1961431722909 , -8.46885e-07 , 0.000400397 , 0.00511005073462 , 1584740852.033044
-0.0169159011501 , 0.18082843248 , 0.264378722293 , 0.000190209 , -7.08689e-05 , 208 , -215 , -215 , 1432.4736294310449 , -597.1419552806361 , -673.1285168536361 , -0.000541117 , 0.000195285 , 0.00732802559405 , 1584740852.0781589
-0.0277496739659 , 0.220847446894 , 0.321136334532 , 0.000170795 , -8.60847e-05 , 210 , -215 , -215 , 1377.650797226259 , -527.0952584292521 , -628.8592734522131 , -0.00176289 , -0.000222446 , 0.00696908528522 , 1584740852.1273015
-0.0427549274423 , 0.266262149759 , 0.386716373543 , 0.000121504 , -0.000108255 , 210 , -213 , -213 , 1331.121741246785 , -463.15352498429394 , -594.7824000061811 , -0.00245291 , 9.16371e-06 , 0.00659003384072 , 1584740852.180481
-0.05833600588 , 0.304652365942 , 0.443768066674 , 0.000202868 , -0.000111363 , 209 , -214 , -215 , 1278.673032763491 , -386.50054215698594 , -559.4935663021737 , -0.000428784 , -0.000517424 , 0.00446184527039 , 1584740852.2336183
-0.0788713122973 , 0.347848947894 , 0.509348105686 , 0.000172014 , -0.000142381 , 208 , -214 , -215 , 1234.8252180931538 , -317.22271983582743 , -533.1672378035951 , -0.00145254 , -0.000944981 , 0.00643271104979 , 1584740852.286995
-0.10213603062 , 0.389702906286 , 0.57522222559 , 0.000348425 , -0.000201193 , 205 , -215 , -215 , 1185.9067586858384 , -234.71266659762478 , -507.26572358646126 , -0.000713999 , 0.000410654 , 0.00850136539367 , 1584740852.3319173
-0.124604695201 , 0.424446408232 , 0.631979837829 , 0.000488571 , -0.000222358 , 211 , -207 , -213 , 1139.214079455017 , -149.42010170109444 , -486.10571596626534 , 0.00160793 , -0.000521403 , 0.0128003015282 , 1584740852.3811662
-0.14817486572 , 0.457950039962 , 0.686531843374 , 0.000472551 , -0.000173311 , 209 , -189 , -217 , 1101.08126234125 , -73.6398576257521 , -472.26359201632437 , 0.00101043 , -0.000652219 , 0.010354280663 , 1584740852.4343932
-0.172135624032 , 0.495890406412 , 0.735202231071 , 0.000437601 , -0.000166808 , 207 , 18 , -214 , 1064.2547968708454 , 2.004996116077691 , -461.5933186603598 , 0.000800843 , -0.000501715 , 0.0132901414478 , 1584740852.4879353
-0.185736016555 , 0.534592745876 , 0.751229639708 , 0.000449773 , -0.00026239 , 207 , -7 , -215 , 1018.5884805279939 , 79.94027875546367 , -449.70932808717424 , 0.00176752 , -0.00313529 , 0.0154592158176 , 1584740852.5409963
-0.195039244759 , 0.573763805944 , 0.754464529525 , 0.000174065 , -0.000469664 , 207 , 54 , -213 , 961.838392666539 , 134.33094388651443 , -432.8101098921192 , -0.0048989 , -0.00153356 , 0.00517782049586 , 1584740852.5859227
-0.197725229966 , 0.609121269097 , 0.742701293828 , 0.000413611 , -0.000151531 , 208 , 107 , -211 , 900.4739268462222 , 179.303341928371 , -413.4834044969404 , -0.000858427 , 0.00143195 , 0.00869634598514 , 1584740852.6309326
-0.194893721241 , 0.645891720147 , 0.716822175294 , 0.000461015 , -6.06021e-05 , 206 , 149 , -214 , 840.6436399803125 , 207.58493374799136 , -392.6061189659912 , 0.00138034 , 0.00121391 , 0.00903920666389 , 1584740852.6842625
-0.186230592465 , 0.689201959522 , 0.675650850354 , 0.000318846 , -0.000246162 , 206 , 172 , -215 , 774.2959492267632 , 225.11749721340905 , -367.268092611608 , -0.00164394 , 0.000244259 , 0.0129976952643 , 1584740852.737505
-0.172949490064 , 0.732750339821 , 0.626833422211 , 0.000359965 , -0.00017064 , 210 , 186 , -212 , 692.9155846290813 , 235.192129811998 , -333.3122939162054 , -0.00129459 , 0.000493161 , 0.0124520026956 , 1584740852.790759
-0.155967321835 , 0.775958258119 , 0.573310699789 , 0.000282185 , -0.000424737 , 208 , 192 , -216 , 608.8440682492675 , 236.77907446692345 , -295.11407167997874 , 0.00177735 , -0.00143696 , 0.01342794292 , 1584740852.83593
-0.138600299953 , 0.812577933217 , 0.52552255477 , 0.00027761 , -0.000164896 , 203 , 198 , -215 , 523.8915593739624 , 231.57097212807363 , -253.5083737606215 , -0.000685647 , 0.00174871 , 0.0104207796485 , 1584740852.888979
-0.116217756175 , 0.853848913674 , 0.469059023423 , 0.000423631 , 8.15771e-05 , 208 , 198 , -213 , 451.1586692589678 , 222.3237641304157 , -214.88087680403834 , -0.000486213 , 0.00447852 , 0.0163491782718 , 1584740852.93818
-0.0947237452445 , 0.888294709773 , 0.419506393049 , 0.000420613 , 0.000111146 , 206 , 197 , -210 , 368.3996085738967 , 207.24155379131486 , -168.26237145349924 , -0.00120358 , 0.00186216 , 0.00987673730599 , 1584740852.9913635
-0.0685363101287 , 0.92628133096 , 0.360690214563 , 0.000311397 , 7.22413e-05 , 206 , 197 , -196 , 298.59298386799367 , 190.04253659086172 , -126.21004213051333 , -0.00238958 , 0.00146034 , 0.0100989004133 , 1584740853.0447214
-0.0410152252513 , 0.961773464546 , 0.299521388938 , 0.000189379 , -0.000145923 , 208 , 193 , -178 , 220.34971600856738 , 166.39092254147653 , -77.67220779840261 , -0.00318649 , -0.000180139 , 0.0133161312918 , 1584740853.0978477
-0.0128160514295 , 0.99460428532 , 0.231588702787 , 0.000191942 , -0.000117507 , 201 , 203 , -184 , 124.95931333881401 , 342.5681505149417 , -213.95036258188324 , -0.00215906 , -0.000455111 , 0.00358829600171 , 1584740853.1468124
0.0191837920966 , 1.02419515056 , 0.166743866007 , 0.00016718 , -0.000261361 , 187 , 206 , -188 , 52.164975902146 , 309.2840758703935 , -169.49934045175635 , -0.00158542 , 0.000330583 , 0.00883227993766 , 1584740853.200245
0.0538912599604 , 1.04947145089 , 0.107045444844 , 2.176e-05 , -0.000278862 , 120 , 208 , -176 , -14.539063807742142 , 269.1169272863252 , -121.45429711111251 , -0.00431685 , -0.000889245 , 0.00972433039608 , 1584740853.253095
0.0810677974574 , 1.05109920641 , 0.0777843960473 , 0.000250285 , -7.51101e-05 , -29 , 208 , -138 , -72.82001298160834 , 223.34062542744573 , -71.55444936871807 , -4.22868e-05 , -0.0017365 , 0.0135507911733 , 1584740853.298122
0.10905197205 , 1.04888081997 , 0.0599925020554 , 0.000391994 , 5.74567e-05 , -28 , 209 , -131 , -102.01851094958802 , 266.78000156744247 , -112.34045871014374 , 0.00314441 , -0.000211768 , 0.0131054743044 , 1584740853.3434794
0.14175686165 , 1.04351236007 , 0.0466118214499 , 0.000481578 , 0.000142214 , -50 , 207 , -123 , -103.86800823520839 , 221.0632865956479 , -80.9147533446808 , 0.00186296 , 0.00235057 , 0.0110316534797 , 1584740853.392779
0.16925772619 , 1.03550975808 , 0.0379364351233 , 0.000478426 , 0.000158881 , -75 , 206 , -109 , -116.68955907394738 , 236.84540593606593 , -96.01405017005928 , 0.000262683 , 0.00240391 , 0.0133180830654 , 1584740853.4379158
