0.0 , 0.0 , 0.0 , -0.000562366 , 4.14867e-05 , 0 , 0 , 0 , 1569607963.0252059
4.8389489486e-05 , 2.79376847807e-05 , 0.000147040446214 , -0.000564909 , 0.00013314 , 0 , 3 , 0 , 1569607963.0661933
0.000241963877216 , -8.37845922856e-05 , -0.000441121338643 , -0.000671374 , 0.000291478 , 0 , 0 , 0 , 1569607963.1111674
0.000338742846772 , -8.3827283557e-05 , -0.000441121338643 , -0.00068792 , 0.000364892 , 0 , 23 , 0 , 1569607963.1521711
0.00232225573806 , -0.00111839669093 , -0.00588161784857 , -0.000727949 , 0.000313759 , 0 , 38 , -49 , 1569607963.1932073
0.00871087241198 , -0.000932467181942 , -0.00470529427885 , 5.39466e-05 , -0.00187248 , 0 , 42 , -61 , 1569607963.234382
0.016505831977 , -4.71912275891e-05 , 0.000147040446214 , 0.00105341 , -0.00677945 , 0 , 50 , -61 , 1569607963.2792807
0.0249739062781 , 0.000540745308581 , 0.00323488981671 , 0.00536894 , -0.00653494 , 0 , 61 , -57 , 1569607963.3201983
0.0343120347571 , 0.000878269371218 , 0.00485233472507 , 0.0111892 , -0.00426616 , 0 , 57 , -76 , 1569607963.3653708
0.0463566733554 , 0.0018027928722 , 0.00941058855771 , 0.0216553 , -0.0022396 , 0 , 61 , -80 , 1569607963.4144475
0.0574784017546 , 0.00268974778499 , 0.0135277210517 , 0.031878 , 0.000177378 , 0 , 69 , -91 , 1569607963.4553638
0.070381718502 , 0.00400986079481 , 0.0191152580078 , 0.0429834 , 0.00358215 , 0 , 73 , -110 , 1569607963.500432
0.0848692130742 , 0.0056839662099 , 0.0264672803186 , 0.0576629 , 0.00627751 , 0 , 81 , -114 , 1569607963.5537674
0.104458189305 , 0.00810298240112 , 0.0364660306611 , 0.0753927 , 0.0090405 , 0 , 84 , -114 , 1569607963.598837
0.119640835986 , 0.0100267360526 , 0.0436710125256 , 0.0877204 , 0.0126677 , 3 , 80 , -114 , 1569607963.6396704
0.135082212712 , 0.0124632594726 , 0.0520523179598 , 0.103684 , 0.0160891 , 26 , 82 , -120 , 1569607963.6848035
0.152691354865 , 0.0176609478879 , 0.0599925020554 , 0.121585 , 0.0191352 , 25 , 90 , -123 , 1569607963.7342038
0.170282122404 , 0.0226078668729 , 0.0552872077765 , 0.137842 , 0.0226373 , 40 , 78 , -112 , 1569607963.77896
0.185926755737 , 0.0289019021984 , 0.0529345606371 , 0.155591 , 0.0278171 , 51 , 86 , -123 , 1569607963.8240356
0.201919512659 , 0.0361839439618 , 0.0492585494818 , 0.169744 , 0.0318353 , 55 , 82 , -124 , 1569607963.8689144
0.217809254021 , 0.0440720729806 , 0.0447002956491 , 0.186109 , 0.0377996 , 62 , 86 , -124 , 1569607963.909998
0.234046957806 , 0.0524889322962 , 0.0388186778006 , 0.201573 , 0.0463023 , 70 , 79 , -127 , 1569607963.9551167
0.250011240038 , 0.0616363740823 , 0.032937059952 , 0.213845 , 0.0547112 , 70 , 78 , -123 , 1569607964.0001175
0.265780791235 , 0.0708772525098 , 0.0276436038883 , 0.229194 , 0.0633081 , 70 , 74 , -127 , 1569607964.0492969
0.283869880341 , 0.08194190865 , 0.0232323905018 , 0.248832 , 0.0760966 , 74 , 74 , -127 , 1569607964.0943434
0.299524477476 , 0.0914717019644 , 0.0189682175616 , 0.2617 , 0.0843383 , 70 , 67 , -130 , 1569607964.1393442
0.314878253876 , 0.101067893575 , 0.0167626108684 , 0.277238 , 0.0945034 , 70 , 59 , -123 , 1569607964.1805446
0.329380396747 , 0.110727332787 , 0.0151451659601 , 0.290879 , 0.102438 , 70 , 56 , -120 , 1569607964.22547
0.343125693634 , 0.120239839613 , 0.0133806806055 , 0.307127 , 0.111161 , 66 , 48 , -115 , 1569607964.2704968
0.356112843642 , 0.129773589196 , 0.0127925188206 , 0.320646 , 0.118373 , 66 , 45 , -120 , 1569607964.3153837
0.368952222378 , 0.139940355739 , 0.0133806806055 , 0.33352 , 0.127299 , 70 , 37 , -116 , 1569607964.3565018
0.380960454811 , 0.150299211536 , 0.0154392468525 , 0.345386 , 0.137476 , 70 , 33 , -113 , 1569607964.4015021
0.392317055075 , 0.160756856296 , 0.0179389344381 , 0.356909 , 0.147761 , 74 , 26 , -113 , 1569607964.4465084
0.402079218707 , 0.172332407595 , 0.0227912691632 , 0.365155 , 0.159098 , 71 , 0 , -102 , 1569607964.4875286
0.410532392646 , 0.183703076465 , 0.0286728870118 , 0.371982 , 0.170844 , 78 , 3 , -111 , 1569607964.532597
0.41865026367 , 0.196037894973 , 0.0358778688763 , 0.378239 , 0.180998 , 75 , 0 , -107 , 1569607964.5735207
0.426479606441 , 0.208591457206 , 0.0413183653862 , 0.382144 , 0.193777 , 82 , 0 , -95 , 1569607964.6185427
0.433431310961 , 0.220846397012 , 0.0442591743105 , 0.386094 , 0.20549 , 90 , -3 , -90 , 1569607964.6636689
0.440123911339 , 0.233783011337 , 0.0467588618961 , 0.393514 , 0.215243 , 89 , 0 , -92 , 1569607964.7045918
0.446729287456 , 0.24687358857 , 0.0464647810037 , 0.40618 , 0.222469 , 91 , 0 , -88 , 1569607964.7537386
0.453903312479 , 0.261358910555 , 0.0449943765415 , 0.414431 , 0.231887 , 94 , 0 , -92 , 1569607964.799724
0.460477152845 , 0.274575182855 , 0.0436710125256 , 0.426975 , 0.244213 , 97 , 0 , -88 , 1569607964.8399136
0.466696366709 , 0.28743091105 , 0.0414654058324 , 0.435571 , 0.254124 , 94 , 0 , -84 , 1569607964.8848317
0.472521528315 , 0.299947787239 , 0.0380834755695 , 0.44305 , 0.266302 , 98 , 0 , -76 , 1569607964.9298334
0.478086096829 , 0.312768846357 , 0.0324959386133 , 0.449781 , 0.279256 , 97 , 0 , -80 , 1569607964.9708335
0.483523314269 , 0.325719862135 , 0.0260261589799 , 0.455651 , 0.291234 , 94 , 0 , -68 , 1569607965.0158744
0.488615392888 , 0.338372742245 , 0.0191152580078 , 0.459146 , 0.303139 , 104 , 0 , -65 , 1569607965.0567906
0.493694826693 , 0.351155875273 , 0.0104398716812 , 0.464253 , 0.316817 , 105 , -3 , -68 , 1569607965.1019342
0.498443943357 , 0.364420702309 , 0.00235264713943 , 0.466716 , 0.325784 , 101 , -33 , -70 , 1569607965.146901
0.501458886029 , 0.37870399185 , 0.002058566247 , 0.471779 , 0.337647 , 93 , -34 , -75 , 1569607965.1878188
0.504285276627 , 0.392594868927 , 0.00544049650993 , 0.473916 , 0.353691 , 89 , -56 , -63 , 1569607965.2329247
0.506092945859 , 0.407216329027 , 0.014409963729 , 0.475439 , 0.370114 , 99 , -60 , -70 , 1569607965.282061
0.505709070177 , 0.423779564282 , 0.0204386220238 , 0.475815 , 0.386778 , 96 , -63 , -67 , 1569607965.327204
0.505647783069 , 0.438616321189 , 0.0270554421034 , 0.476632 , 0.401262 , 93 , -56 , -56 , 1569607965.3723776
0.50522530306 , 0.452439104976 , 0.0327900195058 , 0.476228 , 0.41354 , 97 , -63 , -56 , 1569607965.413124
0.504128546263 , 0.466686964525 , 0.0377893946771 , 0.475389 , 0.42982 , 100 , -59 , -59 , 1569607965.4581985
0.503235925771 , 0.481330980338 , 0.0417594867248 , 0.474372 , 0.44471 , 100 , -59 , -56 , 1569607965.503257
0.502893861809 , 0.496472125285 , 0.047347023681 , 0.47157 , 0.460698 , 103 , -56 , -52 , 1569607965.5535483
0.501052990088 , 0.512830689104 , 0.0477881450196 , 0.466915 , 0.476562 , 100 , -59 , -48 , 1569607965.5975056
0.499654012468 , 0.526888439652 , 0.0492585494818 , 0.465409 , 0.490344 , 104 , -59 , -52 , 1569607965.642512
0.498347719067 , 0.541593053181 , 0.051464156175 , 0.464664 , 0.505446 , 104 , -59 , -56 , 1569607965.6834207
0.497041512995 , 0.556604146654 , 0.0530816010833 , 0.465143 , 0.520041 , 107 , -67 , -49 , 1569607965.7291317
0.494798553309 , 0.574194473062 , 0.0544049650993 , 0.466386 , 0.536404 , 100 , -52 , -45 , 1569607965.7817938
0.493327858174 , 0.587852110274 , 0.0524934392985 , 0.463635 , 0.549771 , 107 , -55 , -33 , 1569607965.8227053
0.490776245053 , 0.601370440021 , 0.0488174281431 , 0.461648 , 0.561603 , 100 , -56 , -33 , 1569607965.8680112
0.488332217562 , 0.614705088668 , 0.0463177405575 , 0.458575 , 0.574411 , 107 , -63 , -33 , 1569607965.9127939
0.485420044529 , 0.628414108161 , 0.0445532552029 , 0.455871 , 0.586902 , 104 , -63 , -29 , 1569607965.9576719
0.482289113722 , 0.642145378778 , 0.0424946889559 , 0.452438 , 0.601167 , 96 , -71 , -26 , 1569607965.9994605
0.478278567574 , 0.655592795479 , 0.0422006080635 , 0.449003 , 0.615592 , 100 , -71 , -30 , 1569607966.0439045
0.47435216812 , 0.669436253305 , 0.0426417294021 , 0.447317 , 0.628368 , 96 , -71 , -33 , 1569607966.0889409
0.470422044304 , 0.683222153187 , 0.0436710125256 , 0.444485 , 0.64131 , 103 , -70 , -18 , 1569607966.1299272
0.465778195936 , 0.696386180348 , 0.0416124462786 , 0.439852 , 0.65584 , 93 , -68 , 0 , 1569607966.1749167
0.46036627827 , 0.708883507376 , 0.037054192446 , 0.43413 , 0.666473 , 100 , -74 , -11 , 1569607966.2199929
0.454511260339 , 0.721834143269 , 0.0326429790596 , 0.428194 , 0.676578 , 93 , -67 , 0 , 1569607966.2608442
0.448791880558 , 0.733890607661 , 0.0277906443345 , 0.420681 , 0.6886 , 93 , -79 , 0 , 1569607966.3059251
0.442220563963 , 0.745641939047 , 0.0252909567488 , 0.415098 , 0.698116 , 83 , -87 , 0 , 1569607966.3468275
0.435253873825 , 0.756979715513 , 0.0254379971951 , 0.40968 , 0.711996 , 87 , -83 , 0 , 1569607966.391939
0.428479011987 , 0.768321390666 , 0.024702794964 , 0.404497 , 0.72302 , 90 , -80 , 0 , 1569607966.4328823
0.421761555199 , 0.77964130972 , 0.0238205522867 , 0.398728 , 0.733979 , 83 , -95 , 0 , 1569607966.4779809
0.414331778657 , 0.790810213669 , 0.0266143207648 , 0.392271 , 0.745831 , 79 , -87 , 0 , 1569607966.518856
0.407108972309 , 0.802104394445 , 0.0279376847807 , 0.383792 , 0.758119 , 79 , -99 , 0 , 1569607966.5639508
0.3992845354 , 0.813596200618 , 0.0313196150436 , 0.379363 , 0.767038 , 79 , -98 , 0 , 1569607966.6049817
0.391430027368 , 0.824782239588 , 0.0354367475376 , 0.373963 , 0.780126 , 79 , -95 , 0 , 1569607966.6500192
0.383385444116 , 0.835902782426 , 0.0402890822627 , 0.368351 , 0.791547 , 71 , -102 , 0 , 1569607966.6908858
0.374999144413 , 0.846916635218 , 0.0466118214499 , 0.360949 , 0.804801 , 75 , -103 , 0 , 1569607966.7359812
0.366438890692 , 0.858040178461 , 0.0524934392985 , 0.356269 , 0.814678 , 75 , -106 , 0 , 1569607966.776948
0.357658131374 , 0.869300858971 , 0.0589632189319 , 0.347917 , 0.827002 , 78 , -106 , 0 , 1569607966.8220208
0.348698213373 , 0.880666126335 , 0.0654329985653 , 0.341687 , 0.839727 , 71 , -103 , 0 , 1569607966.862949
0.339744293188 , 0.891502427276 , 0.072049818645 , 0.333831 , 0.850418 , 70 , -101 , 26 , 1569607966.908078
0.328931098552 , 0.900833726393 , 0.0721968590912 , 0.324321 , 0.860544 , 74 , -105 , 37 , 1569607966.953146
0.316982392725 , 0.909745283727 , 0.0696971715055 , 0.315525 , 0.868928 , 78 , -90 , 41 , 1569607966.9982138
0.305237782762 , 0.918167263602 , 0.0644037154418 , 0.302821 , 0.876274 , 70 , -105 , 52 , 1569607967.0390868
0.292064328912 , 0.926192314256 , 0.0594043402705 , 0.290852 , 0.88325 , 63 , -104 , 63 , 1569607967.0841691
0.278168042011 , 0.933258190671 , 0.0545520055455 , 0.277237 , 0.890401 , 66 , -108 , 63 , 1569607967.1291904
0.264287924956 , 0.940726166572 , 0.050140792159 , 0.263018 , 0.897618 , 63 , -112 , 74 , 1569607967.1744096
0.249449787438 , 0.947730023345 , 0.0441121338643 , 0.247235 , 0.90404 , 63 , -104 , 67 , 1569607967.2152412
