0.00024194744743 , -0.000139688423904 , -0.000735202231071 , 0.000632377 , 0.000309441 , 0 , 0 , 0 , -2.589321894405844 , 65.74633597581126 , -16.68311403639597 , 0.00740273 , -0.00197135 , 0.00876160436666 , 0.0 , 0.0 , 0 , 1596038172.87108
0.00440519513152 , -0.00181659740198 , -0.0119102761434 , 0.00286422 , -0.00218836 , 0 , 0 , 0 , -3.794120890979154 , 145.0083972855511 , -45.80546734010188 , 0.0637199 , -0.0937226 , 0.113474715781 , 0.0306321964454 , -0.000586672277146 , 0 , 1596038172.9247053
0.0131482958944 , -0.00823406126187 , -0.0430828507408 , 0.00771621 , -0.0103579 , 0 , 155 , 0 , -4.543083117243788 , 247.69698553092022 , -101.89801389027143 , 0.134193 , -0.0640246 , 0.148745569278 , 0.0606700525458 , -0.00230385188087 , 0 , 1596038172.9776356
0.0251061177228 , -0.0193009151146 , -0.0861657014815 , 0.0133405 , -0.017578 , 0 , 148 , -102 , -3.6721388661469434 , 318.6638352003418 , -219.75534626097243 , 0.145334 , -0.138103 , 0.200485458211 , 0.0901341741883 , -0.0050938227417 , 0 , 1596038173.0310726
0.0415462308884 , -0.0222296950531 , -0.0977818967325 , 0.0199951 , -0.0265462 , 0 , 193 , -180 , -3.184125422077165 , 372.3954199603242 , -429.47514173730445 , 0.170428 , -0.127721 , 0.254532540201 , 0.119745036161 , -0.00901256247981 , 0 , 1596038173.0846548
0.0556104524188 , -0.0302644527521 , -0.0989582203022 , 0.0317108 , -0.0349511 , 0 , 91 , -182 , -2.4371509766568966 , 479.17864614881347 , -642.1829075398305 , 0.213376 , -0.212031 , 0.316111359988 , 0.14932696451 , -0.0140601437323 , 0 , 1596038173.1415498
0.0653723325342 , -0.0382650265483 , -0.098811179856 , 0.0481336 , -0.0363868 , 0 , 182 , -91 , -2.2979168704035957 , 617.0850111379723 , -817.9323159616705 , 0.379611 , -0.147146 , 0.40732868025 , 0.180454695795 , -0.020618127767 , 0 , 1596038173.1952724
0.0844027183619 , -0.0403753485494 , -0.100869746103 , 0.0713043 , -0.0367371 , 0 , 185 , -185 , -4.473919321531201 , 772.4424821593177 , -893.4552089199785 , 0.409995 , -0.00305738 , 0.410442045958 , 0.20968491362 , -0.0279687590517 , 0 , 1596038173.252382
0.103996883489 , -0.0404953093529 , -0.103222393242 , 0.0930456 , -0.03242 , 0 , 180 , -175 , -9.559187182783608 , 904.2467934787026 , -900.5703008995196 , 0.444695 , 0.185523 , 0.482494067721 , 0.240313348133 , -0.0369472529967 , 0 , 1596038173.3054812
0.128979998452 , -0.0363390750836 , -0.104251676366 , 0.12105 , -0.0279747 , 0 , 98 , -180 , -22.781326271816273 , 1075.6637943287897 , -878.4668748773365 , 0.483831 , 0.145955 , 0.517523809898 , 0.26856643926 , -0.0464271317894 , 0 , 1596038173.362816
0.154942874561 , -0.0314085848833 , -0.102781271904 , 0.149158 , -0.0224381 , 0 , 177 , -185 , -49.494623580173545 , 1231.0824838952042 , -785.4773937362552 , 0.572208 , -0.00418747 , 0.57934146482 , 0.298485932817 , -0.0577694779177 , 0 , 1596038173.4160173
0.185461998208 , -0.0265477830098 , -0.101163826995 , 0.184834 , -0.0220716 , 0 , 182 , -171 , -96.42558635428914 , 1386.8475662067942 , -659.5914294305131 , 0.601997 , -0.0275027 , 0.603637298769 , 0.325907898565 , -0.0693947429338 , 0 , 1596038173.4732263
0.218257490076 , -0.0296485373886 , -0.0833719330035 , 0.215161 , -0.024012 , -68 , 196 , -200 , -157.72100680586016 , 1426.821667986223 , -506.783178638712 , 0.620324 , -0.0371585 , 0.62453372271 , 0.354907358256 , -0.0830336360358 , 0 , 1596038173.5267284
0.25080548706 , -0.0379243287935 , -0.0485233472507 , 0.257783 , -0.0293246 , -108 , 127 , -196 , -231.11805239644983 , 1546.1550107954138 , -358.55372688009555 , 0.646592 , -0.0823446 , 0.656366497731 , 0.381471022714 , -0.0968073814169 , 0 , 1596038173.5839672
0.293316006553 , -0.0478324990527 , 0.000882242677285 , 0.293177 , -0.0373209 , -139 , 129 , -188 , -329.78355197089155 , 1514.2961209337245 , -165.76810034445705 , 0.640232 , -0.0982398 , 0.65059206573 , 0.409609492041 , -0.112817299381 , 0 , 1596038173.6411235
0.326486258576 , -0.0569037754916 , 0.048082225912 , 0.32909 , -0.0496122 , -129 , 121 , -132 , -424.741549299046 , 1568.161642578769 , -57.82468306406806 , 0.630473 , -0.194018 , 0.659842394313 , 0.436469995603 , -0.129556905518 , 0 , 1596038173.6943865
0.362546383022 , -0.0713572605615 , 0.0911650766528 , 0.363392 , -0.0625353 , -188 , 185 , -123 , -487.1605620605569 , 1482.099474169387 , -12.567011010989757 , 0.641062 , -0.286338 , 0.702125602429 , 0.461138076373 , -0.14627859564 , 0 , 1596038173.7477608
0.395248355858 , -0.0841143432296 , 0.126013662406 , 0.395659 , -0.0778503 , -177 , 187 , -69 , -536.240501937873 , 1393.691758101116 , -0.7264632553026278 , 0.587566 , -0.280096 , 0.654172763609 , 0.485234174268 , -0.163959281081 , 0 , 1596038173.8008556
0.426547684833 , -0.0999015919615 , 0.156303994326 , 0.432468 , -0.0966283 , -130 , 196 , -64 , -556.5616248365462 , 1291.3497409943334 , 0.01091482385341944 , 0.624382 , -0.358706 , 0.723209614559 , 0.508514428053 , -0.182413506898 , 0 , 1596038173.854112
0.45857907167 , -0.122436319356 , 0.166155704222 , 0.463818 , -0.116383 , -186 , 136 , 0 , -543.1509406330867 , 1077.575982554429 , 2.6204947096128537 , 0.616984 , -0.388549 , 0.739914369289 , 0.531194604638 , -0.201809150853 , 0 , 1596038173.907423
0.485985671915 , -0.144704204138 , 0.159538884142 , 0.497707 , -0.143046 , -182 , 180 , 0 , -533.622743078623 , 933.6048681684276 , 8.68190081558181 , 0.599522 , -0.498349 , 0.780049448665 , 0.553109079638 , -0.222011811521 , 0 , 1596038173.9606657
0.521317925495 , -0.170684861983 , 0.154539508971 , 0.524798 , -0.173606 , -90 , 168 , 0 , -477.05406972124257 , 730.8371574740767 , 13.49263527403058 , 0.514455 , -0.529373 , 0.738356521109 , 0.574252616726 , -0.243013526032 , 0 , 1596038174.0141442
