1.9100,0.0030,0.0009,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9500,0.0027,0.0008,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9900,0.0025,0.0007,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.0400,0.0022,0.0006,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.0800,0.0020,0.0006,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.1200,0.0018,0.0005,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.1600,0.0016,0.0005,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.2100,0.0015,0.0004,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.2500,0.0013,0.0004,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.2900,0.0012,0.0003,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.3300,0.0011,0.0003,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.3800,0.0010,0.0003,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.4200,0.0009,0.0002,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.4600,0.0008,0.0012,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5000,0.0007,0.0011,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5500,0.0016,0.0010,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.5900,0.0015,0.0009,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.6300,0.0013,0.0008,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.6700,0.0012,0.0007,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.7100,0.0011,0.0006,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.7600,0.0020,0.0016,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.8000,0.0018,0.0024,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.8400,0.0016,0.0022,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.8800,0.0014,0.0020,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.9300,0.0013,0.0018,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.9700,0.0012,0.0026,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.0100,0.0010,0.0023,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.0500,0.0009,0.0021,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1000,0.0008,0.0019,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1400,0.0008,0.0017,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1800,0.0007,0.0015,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2200,0.0006,0.0014,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2700,0.0006,0.0012,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3100,0.0005,0.0021,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3500,0.0014,0.0019,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3900,0.0013,0.0017,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4400,0.0012,0.0025,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4800,0.0011,0.0023,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5200,0.0010,0.0021,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5600,0.0009,0.0019,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6100,0.0008,0.0017,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6500,0.0017,0.0015,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6900,0.0025,0.0014,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7300,0.0023,0.0012,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7700,0.0020,0.0011,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8200,0.0018,0.0010,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8600,0.0017,0.0009,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9000,0.0015,0.0018,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9400,0.0023,0.0016,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9900,0.0021,0.0025,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0300,0.0019,0.0022,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0700,0.0017,0.0020,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1100,0.0015,0.0018,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1600,0.0014,0.0016,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2000,0.0012,0.0015,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2400,0.0011,0.0013,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2800,0.0010,0.0022,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3300,0.0009,0.0020,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3700,0.0008,0.0018,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4100,0.0007,0.0016,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4500,0.0017,0.0014,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5000,0.0025,0.0013,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5400,0.0022,0.0012,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5800,0.0020,0.0010,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6200,0.0018,0.0009,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6700,0.0016,0.0008,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7100,0.0015,0.0008,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7500,0.0023,0.0017,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7900,0.0031,0.0015,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8300,0.0028,0.0014,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8800,0.0025,0.0012,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9200,0.0023,0.0011,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9600,0.0020,0.0010,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0000,0.0028,0.0019,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0500,0.0025,0.0027,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0900,0.0033,0.0024,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1300,0.0030,0.0022,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1700,0.0027,0.0030,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2200,0.0024,0.0027,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2600,0.0032,0.0024,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3000,0.0028,0.0022,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3400,0.0036,0.0019,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3900,0.0032,0.0018,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4300,0.0029,0.0016,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4700,0.0026,0.0014,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5100,0.0023,0.0023,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5500,0.0021,0.0021,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6000,0.0019,0.0018,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6400,0.0017,0.0017,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6800,0.0015,0.0015,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7200,0.0014,0.0013,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7700,0.0012,0.0022,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8100,0.0011,0.0020,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8500,0.0010,0.0018,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8900,0.0009,0.0016,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9400,0.0008,0.0015,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9800,0.0007,0.0013,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0200,0.0007,0.0012,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0600,0.0006,0.0011,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1100,0.0015,0.0010,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1500,0.0014,0.0009,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1900,0.0022,0.0008,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2300,0.0030,0.0007,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2800,0.0027,0.0006,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3200,0.0024,0.0006,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3600,0.0022,0.0015,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4000,0.0020,0.0014,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4400,0.0018,0.0012,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4900,0.0026,0.0011,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5300,0.0023,0.0020,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5700,0.0021,0.0028,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6100,0.0019,0.0025,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6600,0.0017,0.0023,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7000,0.0015,0.0020,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7400,0.0014,0.0018,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7800,0.0012,0.0016,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8300,0.0021,0.0015,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8700,0.0019,0.0013,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9100,0.0027,0.0012,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9500,0.0024,0.0011,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0000,0.0022,0.0010,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0400,0.0020,0.0009,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0800,0.0018,0.0008,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1200,0.0016,0.0017,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1700,0.0024,0.0015,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2100,0.0032,0.0014,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2500,0.0029,0.0012,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2900,0.0026,0.0011,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3300,0.0023,0.0010,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3800,0.0021,0.0009,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.4200,0.0019,0.0008,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.4600,0.0017,0.0007,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.5000,0.0025,0.0007,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.5500,0.0033,0.0006,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.5900,0.0029,0.0005,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.6300,0.0037,0.0005,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.6700,0.0033,0.0004,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.7200,0.0030,0.0004,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.7600,0.0027,0.0014,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.8000,0.0024,0.0012,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.8400,0.0022,0.0011,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.8900,0.0019,0.0010,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.9300,0.0027,0.0009,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.9700,0.0035,0.0008,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.0100,0.0041,0.0007,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.0600,0.0037,0.0006,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.1000,0.0033,0.0006,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.1400,0.0030,0.0005,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.1800,0.0027,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.2200,0.0024,0.0014,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.2700,0.0022,0.0013,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.3100,0.0020,0.0022,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.3500,0.0028,0.0029,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.3900,0.0025,0.0026,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.4400,0.0022,0.0024,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.4800,0.0020,0.0021,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.5200,0.0018,0.0019,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.5600,0.0016,0.0017,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.6100,0.0015,0.0016,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.6500,0.0013,0.0014,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.6900,0.0012,0.0013,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.7300,0.0011,0.0021,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.7800,0.0010,0.0019,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.8200,0.0009,0.0017,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.8600,0.0008,0.0016,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.9000,0.0017,0.0014,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.9500,0.0015,0.0013,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.9900,0.0024,0.0011,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.0300,0.0021,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.0700,0.0019,0.0009,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.1100,0.0027,0.0008,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.1600,0.0025,0.0007,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.2000,0.0022,0.0007,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.2400,0.0020,0.0006,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.2900,0.0028,0.0005,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.3300,0.0025,0.0005,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.3700,0.0023,0.0004,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.4100,0.0020,0.0004,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.4500,0.0018,0.0014,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.5000,0.0017,0.0012,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.5400,0.0015,0.0011,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.5800,0.0013,0.0010,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.6200,0.0022,0.0009,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.6700,0.0030,0.0008,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7100,0.0027,0.0017,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7500,0.0024,0.0015,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7900,0.0022,0.0014,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.8400,0.0020,0.0023,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.8800,0.0018,0.0030,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.9200,0.0016,0.0027,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.9600,0.0014,0.0025,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.0100,0.0013,0.0032,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000
10.0500,0.0012,0.0029,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000
10.0900,0.0010,0.0026,0.0019,0.1220,0.0730,0.0730,1.0000,0.0000,1.0000,25.0000
10.1400,0.0009,0.0023,0.0017,0.2078,0.1877,0.2117,0.0000,0.0000,0.0000,25.0000
10.1800,0.0018,0.0031,0.0015,0.2850,0.2419,0.2635,0.0000,0.0000,0.0000,25.0000
10.2300,0.0047,0.0038,0.0014,0.3545,0.2907,0.3102,0.0000,0.0000,0.0000,25.0000
10.2700,0.0082,0.0054,0.0012,0.3921,0.3347,0.4252,0.0000,0.0000,0.0000,25.0000
10.3100,0.0114,0.0069,0.0011,0.4989,0.3502,0.4806,0.0000,0.0000,0.0000,25.0000
10.3600,0.0162,0.0082,0.0010,0.5470,0.4372,0.5306,0.0000,0.0000,0.0000,25.0000
10.4000,0.0206,0.0094,0.0009,0.5653,0.4915,0.5755,0.0000,0.0000,0.0000,25.0000
10.4500,0.0246,0.0104,0.0008,0.6307,0.5403,0.5910,0.0000,0.0000,0.0000,25.0000
10.4900,0.0291,0.0114,0.0017,0.6657,0.6083,0.7029,0.0000,0.0000,0.0000,25.0000
10.5400,0.0322,0.0122,0.0016,0.7211,0.6695,0.7306,0.0000,0.0000,0.0000,25.0000
10.5800,0.0360,0.0130,0.0014,0.7470,0.7245,0.7555,0.0000,0.0000,0.0000,25.0000
10.6300,0.0394,0.0147,0.0013,0.7703,0.7741,0.7780,0.0000,0.0000,0.0000,25.0000
10.6700,0.0424,0.0152,0.0011,0.7423,0.8187,0.7732,0.0000,0.0000,0.0000,25.0000
10.7100,0.0452,0.0167,0.0010,0.7660,0.8098,0.7449,0.0000,0.0000,0.0000,25.0000
10.7600,0.0477,0.0181,0.0019,0.7624,0.7778,0.7924,0.0000,0.0000,0.0000,25.0000
